id,uuid,qualifier,category,agent,utterance_id,label,toloka_session,toloka_study,id,uuid,speaker,start,end,text,text_coref,segmentation_id,microfacts,claimspan,visibility,asr_prob_avg,asr_prob_min
2864700,13b23e24-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465709,Broadcast Details,,,2465709,33a620ca-fef2-11ed-a626-00155d18d07f,SPEAKER_03,308.92,314.48,"That said, there are lots of benefits of incorporating a bit of strength training into your life.",,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864701,148bf01a-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465708,Not a Claim,,,2465708,33a56e46-fef2-11ed-a626-00155d18d07f,SPEAKER_03,300.48,307.96,"But if you'd like to do something similar, do check with your GP if you're starting a new exercise regime or have any previous injuries.",,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864702,1536ea4c-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465707,Broadcast Details,,,2465707,33a488be-fef2-11ed-a626-00155d18d07f,SPEAKER_03,291.98,300.12,"I've asked Jenny to do a few minutes of simple strength training exercises every day for the next week, and we'll see how she gets on.","Michael've asked Jenny from Manchester to do a few minutes of simple strength training exercises every day for the next week, and we'll see how Jenny from Manchester gets on.",3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864703,16b64db8-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465706,Broadcast Details,,,2465706,33a3a0ca-fef2-11ed-a626-00155d18d07f,SPEAKER_04,289.34,290.66,"Yeah, I'm definitely up for it.","Yeah, Jenny from Manchester'm definitely up for it.",3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864704,17904c02-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465705,Not a Claim,,,2465705,33a2b480-fef2-11ed-a626-00155d18d07f,SPEAKER_03,285.88,288.72,"So a bit challenging, but are you up for it?","So a bit challenging, but are Jenny from Manchester up for it?",3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864705,1859b84e-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465704,Broadcast Details,,,2465704,33a2132c-fef2-11ed-a626-00155d18d07f,SPEAKER_03,282.46,285.76,"And this is going to take, you know, maybe 10, maybe 15 minutes a day.",,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864706,19305e26-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465703,Not a Claim,,,2465703,33a13006-fef2-11ed-a626-00155d18d07f,SPEAKER_03,278.1,281.68,"And I want you to do three sets of these, 10 each.","And Michael want Jenny from Manchester to do three sets of some squats, 10 each.",3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864707,1a134b0a-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465702,Broadcast Details,,,2465702,33a0488a-fef2-11ed-a626-00155d18d07f,SPEAKER_03,270.9,277.9,"What you need here is you get a rucksack or a backpack, and you put some books in it, and then you do some squats.","What Jenny from Manchester need here is Jenny from Manchester get a rucksack or a backpack, and Jenny from Manchester put some books in a rucksack or a backpack, and then you do some squats.",3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864708,1ae0d930-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465701,Not a Claim,,,2465701,339f5fe2-fef2-11ed-a626-00155d18d07f,SPEAKER_03,266.44,270.78,"And then finally, and this is probably the most challenging, I want you to do something called weighted squats.","And then finally, and this is probably the most challenging, Michael want Jenny from Manchester to do something called weighted squats.",3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864709,1ba40950-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465700,Not a Claim,,,2465700,339e7c80-fef2-11ed-a626-00155d18d07f,SPEAKER_03,261.4,266.22,That's where you hold on to a countertop and you lift yourself up onto your tiptoes.,some calf raises's where you hold on to a countertop and you lift yourself up onto your tiptoes.,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864710,1c959590-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465699,Predictions,,,2465699,339d9130-fef2-11ed-a626-00155d18d07f,SPEAKER_03,259.34,261.16,And then I want you to do some calf raises.,And then Michael want Jenny from Manchester to do some calf raises.,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864711,1d88a9e2-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465698,Predictions,,,2465698,339cabc6-fef2-11ed-a626-00155d18d07f,SPEAKER_03,253.06,259.34,"So one is called a bicep curl, but you're going to be holding a big bottle of milk.","So one is called a bicep curl, but Jenny from Manchester're going to be holding a big bottle of milk.",3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864712,1eae568c-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465697,Personal Experience,,,2465697,339bc846-fef2-11ed-a626-00155d18d07f,SPEAKER_03,250.08,252.8,So I want you to do a combination of things.,So Michael want Jenny from Manchester to do a combination of things.,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864713,1fda1ffa-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465696,Predictions,,,2465696,339ae124-fef2-11ed-a626-00155d18d07f,SPEAKER_03,239.66,249.6,"OK, so what I want you to do is some weight training, and you can do it without special equipment, just using your own body weight or things you probably already have around in the house.","OK, so what Michael want Jenny from Manchester to do is some weight training, and Jenny from Manchester can do some weight training without special equipment, just using Jenny from Manchester's own body weight or things Jenny from Manchester probably already have around in the house.",3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864714,20b66bd6-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465695,Predictions,,,2465695,33991dee-fef2-11ed-a626-00155d18d07f,SPEAKER_04,236.54,239.22,"Yeah, not something I would think of for me.","Yeah, not something Jenny from Manchester would think of for Jenny from Manchester.",3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864715,21c88108-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465694,Emotions and Opinions,,,2465694,339815ac-fef2-11ed-a626-00155d18d07f,SPEAKER_04,230.76,235.86,"I'm kind of thinking big, strong, muscly men that you see on the Olympics.","Michael'm kind of thinking big, strong, muscly men that you see on the Olympics.",3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864716,22e3610c-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465693,Emotions and Opinions,,,2465693,33974672-fef2-11ed-a626-00155d18d07f,SPEAKER_03,229.36,230.4,What does it conjure up?,,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864717,238f8b08-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465692,Emotions and Opinions,,,2465692,33965ca8-fef2-11ed-a626-00155d18d07f,SPEAKER_04,227.02,229.18,I've never done weightlifting in my life.,Jenny from Manchester've never done weightlifting in Jenny from Manchester's life.,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864718,25904ba4-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465691,Personal Experience,,,2465691,339562b2-fef2-11ed-a626-00155d18d07f,SPEAKER_03,225.18,226.56,Have you ever done weightlifting before?,Have Jenny from Manchester ever done weightlifting before?,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864719,2665e7fa-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465690,Emotions and Opinions,,,2465690,33947384-fef2-11ed-a626-00155d18d07f,SPEAKER_03,220.9,224.82,"Right, now what I'm going to ask you to do is consider weightlifting.","Right, now what Michael'm going to ask Jenny from Manchester to do is consider weightlifting.",3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864720,2714fd08-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465689,Broadcast Details,,,2465689,3393e126-fef2-11ed-a626-00155d18d07f,SPEAKER_04,214.94,220.14,So really no exercise at all apart from day-to-day activity.,,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864721,28615062-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465688,Not a Claim,,,2465688,3392fde2-fef2-11ed-a626-00155d18d07f,SPEAKER_04,210.42,214.36,"I have to be honest, the only exercise I do is housework.","Jenny from Manchester have to be honest, the only exercise Jenny from Manchester do is housework.",3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864722,2910db18-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465687,Personal Experience,,,2465687,33921530-fef2-11ed-a626-00155d18d07f,SPEAKER_03,207.96,210.2,"Now, what kind of exercise do you normally do?","Now, what kind of exercise do Jenny from Manchester normally do?",3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864723,2b18dfa0-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465682,Not a Claim,,,2465682,338e8352-fef2-11ed-a626-00155d18d07f,SPEAKER_03,194.56,196.78,So how about pumping some iron?,,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864724,2bb82768-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465683,Not a Claim,,,2465683,338f1916-fef2-11ed-a626-00155d18d07f,SPEAKER_03,197.42,203.9,"I'll be speaking to Jenny from Manchester, and I want to see if some strength training is just one thing she'd like to try.","I'll be speaking to Jenny from Manchester, and I want to see if some strength training is just one thing Jenny from Manchester'd like to try.",3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864725,2d1e977c-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465681,Not a Claim,,,2465681,338de46a-fef2-11ed-a626-00155d18d07f,SPEAKER_03,188.1,193.94,Just building that brawn can also build your brain and protect your white matter.,,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864726,2f532fd0-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465679,Not a Claim,,,2465679,338ca122-fef2-11ed-a626-00155d18d07f,SPEAKER_03,175.72,186.16,"Recent evidence suggests that muscle-strengthening exercises for only a few minutes a day can confer some remarkable health benefits, boosting your immune system and even your brain.",,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864727,31543842-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465675,Not a Claim,,,2465675,338a2550-fef2-11ed-a626-00155d18d07f,SPEAKER_03,162.64,162.98,Woo!,,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864728,3231ba3c-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465674,Not a Claim,,,2465674,3389828a-fef2-11ed-a626-00155d18d07f,SPEAKER_03,156.74,161.9,"But I haven't tried using weights before, and I had to borrow these from one of my sons.",,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864729,32faba36-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465673,Not a Claim,,,2465673,3388d4a2-fef2-11ed-a626-00155d18d07f,SPEAKER_03,155.82,156.5,"God, that's knackering.",,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864730,33ee01f0-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465672,Not a Claim,,,2465672,33883aba-fef2-11ed-a626-00155d18d07f,SPEAKER_03,143.7,155.26,"More about those and the sort of benefits you get from doing them in our episodes on Intelligent Exercises and Eccentric Exercises, which are both available on BBC Sounds.",,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864731,349a539c-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465671,Personal Experience,,,2465671,33875348-fef2-11ed-a626-00155d18d07f,SPEAKER_03,105.68,117.78,"I'm Dr Michael Moseley and this is Just One Thing, where each episode we'll explore one thing you can start doing today to improve your health or life in ways you might not expect.","I'm Dr Michael Moseley and this podcast from the BBC World Service is Just One Thing, where each episode we'll explore one thing you can start doing today to improve your health or life in ways you might not expect.",3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864732,3668a98a-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465667,Emotions and Opinions,,,2465667,338481e0-fef2-11ed-a626-00155d18d07f,SPEAKER_03,87.02,93.28,"So if you were going to try just one thing to improve your mental and physical well-being, what should it be?","So if you were going to try just one thing to improve your mental and physical well-being, what should just one thing be?",3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864733,3730044e-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465666,Broadcast Details,,,2465666,3383e0fa-fef2-11ed-a626-00155d18d07f,SPEAKER_03,77.4,87.02,"We would all like some quick and simple ways to improve our health, but we're inundated with often conflicting advice.",,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864734,3823fa9a-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465665,Personal Experience,,,2465665,3382ebdc-fef2-11ed-a626-00155d18d07f,SPEAKER_02,61.94,65.08,Listen to NPR's TED Radio Hour wherever you get your podcasts.,Listen to TED Radio Hour wherever you get your podcasts.,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864735,3977af36-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465663,Not a Claim,,,2465663,33811d48-fef2-11ed-a626-00155d18d07f,SPEAKER_02,53.28,57.74,TED Radio Hour explores the biggest questions with some of the world's greatest thinkers.,,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864736,3a4a5a58-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465662,Emotions and Opinions,,,2465662,338073b6-fef2-11ed-a626-00155d18d07f,SPEAKER_02,51.1,52.66,What's the secret to living longer?,,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864737,3b2c60f6-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465661,Not a Claim,,,2465661,337fdc8a-fef2-11ed-a626-00155d18d07f,SPEAKER_02,48.52,50.5,Where does creativity come from?,,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864738,3d8c26ec-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465660,Not a Claim,,,2465660,337f351e-fef2-11ed-a626-00155d18d07f,SPEAKER_02,45.28,48.06,How does AI even work?,,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864739,3e68a144-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465659,Not a Claim,,,2465659,337ea112-fef2-11ed-a626-00155d18d07f,SPEAKER_00,9.44,12.96,Podcasts from the BBC World Service are supported by advertising.,,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864740,3f2f5924-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465658,Not a Claim,,,2465658,337dc440-fef2-11ed-a626-00155d18d07f,SPEAKER_00,4.26,8.86,Please let us know what you think and tell other people about us on social media.,Please let the BBC World Service know what you think and tell other people about the BBC World Service on social media.,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864741,3ff1eaac-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465657,Not a Claim,,,2465657,337d2008-fef2-11ed-a626-00155d18d07f,SPEAKER_00,0.0,3.82,Hello and welcome to this podcast from the BBC World Service.,,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864742,45f8a90e-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465684,Not a Claim,,,2465684,338ffd4a-fef2-11ed-a626-00155d18d07f,SPEAKER_04,204.58,205.3,"Hi there, Jenny.","Hi there, Jenny from Manchester.",3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864743,5b80bf8c-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465799,Not a Claim,,,2465799,33eae1e2-fef2-11ed-a626-00155d18d07f,SPEAKER_03,818.5,820.8,So I do think that lifting weights is worth it.,So Jenny do think that lifting weights is worth it.,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864744,5c15eda0-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465800,Broadcast Details,,,2465800,33ebdd9a-fef2-11ed-a626-00155d18d07f,SPEAKER_03,820.96,823.06,Because it simply has so many benefits.,,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864745,5cce451c-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465801,Not a Claim,,,2465801,33ec77aa-fef2-11ed-a626-00155d18d07f,SPEAKER_03,823.54,829.32,"From the obvious, like getting stronger, to the surprising, like enhancing your brain power.",,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864746,5e808f6e-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465808,Broadcast Details,,,2465808,33f0f406-fef2-11ed-a626-00155d18d07f,SPEAKER_03,850.26,853.48,Which really could benefit your body and life.,,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864747,5f9dd366-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465807,Not a Claim,,,2465807,33f05398-fef2-11ed-a626-00155d18d07f,SPEAKER_03,846.06,850.12,It's just one thing you can incorporate into your daily routine.,,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864748,613f1752-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465809,Broadcast Details,,,2465809,33f18574-fef2-11ed-a626-00155d18d07f,SPEAKER_03,854.12,859.1,"If you want to hear more of the series, why not subscribe on BBC Sounds.",,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864749,61faa562-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465810,Broadcast Details,,,2465810,33f21da4-fef2-11ed-a626-00155d18d07f,SPEAKER_03,860.18,863.96,"On the next episode of Just One Thing, go nuts.","On the next episode of the series, go nuts.",3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864750,6304e436-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465811,Not a Claim,,,2465811,33f30aa2-fef2-11ed-a626-00155d18d07f,SPEAKER_03,864.42,871.98,"How nibbling some nuts can give your brain a boost, reduce your waistline, and may even slow down your body's ageing process.",,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864751,63f7f2de-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465812,Predictions,,,2465812,33f3abec-fef2-11ed-a626-00155d18d07f,SPEAKER_05,875.86,881.66,"Hi there, I'm just popping up to let you know about another Radio 4 podcast that you may be interested in.",,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864752,64ed8442-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465813,Predictions,,,2465813,33f44dc2-fef2-11ed-a626-00155d18d07f,SPEAKER_05,881.78,891.3,"Especially if, like me, your social media feeds are constantly bombarding you with adverts that are hyping up the latest wonder products, promising you the world.",,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864753,675aed50-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465814,Personal Experience,,,2465814,33f4eb1a-fef2-11ed-a626-00155d18d07f,SPEAKER_05,891.86,892.4,You know the ones.,,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864754,686c51b6-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465815,Emotions and Opinions,,,2465815,33f5a654-fef2-11ed-a626-00155d18d07f,SPEAKER_05,892.72,895.26,Personalised vitamin plans to make you healthier.,,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864755,698d064e-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465816,Emotions and Opinions,,,2465816,33f64bc2-fef2-11ed-a626-00155d18d07f,SPEAKER_05,895.72,898.72,A pair of sustainable jeans to make you greener.,,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864756,6a77e3e4-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465817,Not a Claim,,,2465817,33f6f2ca-fef2-11ed-a626-00155d18d07f,SPEAKER_05,899.28,901.32,NFTs to earn you millions.,,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864757,6b709728-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465818,Not a Claim,,,2465818,33f79658-fef2-11ed-a626-00155d18d07f,SPEAKER_05,901.66,904.8,I am on a mission to find out the facts behind the fads.,,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864758,6ca5d554-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465819,Emotions and Opinions,,,2465819,33f837f2-fef2-11ed-a626-00155d18d07f,SPEAKER_05,904.96,915.48,I'm Greg Foot and my BBC Radio 4 podcast Sliced Bread is back to ask if another batch of these wonder products really are the best thing since sliced bread.,"I'm Greg Foot and my Radio 4 podcast Sliced Bread is back to ask if another batch of the latest wonder products, promising you the world really are the best thing since sliced bread.",3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864759,6d8368b0-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465820,Not a Claim,,,2465820,33f9231a-fef2-11ed-a626-00155d18d07f,SPEAKER_05,915.76,926.58,"If you'd like to know about manuka honey, or mosquito repellent, or mindfulness apps, or if you've got something you'd like me to investigate for you, just go search for sliced bread on BBC Sounds.","If you'd like to know about manuka honey, or mosquito repellent, or mindfulness apps, or if you've got something you'd like me to investigate for you, just go search for my BBC Radio 4 podcast Sliced Bread on BBC Sounds.",3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864760,6e3fa96c-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465821,Broadcast Details,,,2465821,33fa1414-fef2-11ed-a626-00155d18d07f,SPEAKER_07,935.94,937.14,"Hi, listen to me.",,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864761,6ef31fce-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465822,Emotions and Opinions,,,2465822,33faaae6-fef2-11ed-a626-00155d18d07f,SPEAKER_07,937.72,941.46,"With the calculator app TripleTex, calculation becomes less difficult.",,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864762,6f9c15fc-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465823,Not a Claim,,,2465823,33fb3ba0-fef2-11ed-a626-00155d18d07f,SPEAKER_07,941.86,943.74,Your homework becomes less difficult.,,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864763,70561db2-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465824,Broadcast Details,,,2465824,33fbd218-fef2-11ed-a626-00155d18d07f,SPEAKER_07,944.04,946.34,"And for some, life becomes less difficult.",,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864764,710aec88-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465825,Broadcast Details,,,2465825,33fc6818-fef2-11ed-a626-00155d18d07f,SPEAKER_07,946.8,948.9,"Have you forgotten to submit an explanation, for example?",,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864765,71bd9144-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465826,Broadcast Details,,,2465826,33fcfd00-fef2-11ed-a626-00155d18d07f,SPEAKER_06,949.4,954.7,"With the TripleTex app, you can take a picture of the quotation and send it in now, at the same time as you do on all the podcasts.","With the calculator app TripleTex, you can take a picture of the quotation and send a picture of the quotation in now, at the same time as you do on all the podcasts.",3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
2864766,7276dd3e-30ad-11ee-847b-0242ac1c0002,Checkworthiness,Not Checkable,00026a2846--64c96b3972fff54cc1034421,2465827,Emotions and Opinions,,,2465827,33fde8b4-fef2-11ed-a626-00155d18d07f,SPEAKER_07,955.2,955.56,Do it now.,,3384,,,"[""Checkworthiness"", ""Motivation"", ""ClaimSpan""]",,
